Capture Date,Course ID,Trap,Band ID,Recapture,Sex,Age,Immature,Weight,Condition,Leg Band,Wing Band,Tag Status at Capture,Manufacturer_at_Capture,SerialNum_at_Capture,Frequency_at_Capture,Tag Status at Release,Manufacturer_at_Release,SerialNum_at_Release,Frequency_at_Release,BirdID,Comments,ObjectId,WingChord,Tarsus,RadioSize
3/14/2023,BJ,,230607,No,Male,Juvenile,,162,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230607,,1374,109,36.34,
3/14/2023,BJ,,230608,No,Male,Juvenile,,164,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230608,,1375,108,31.49,
3/15/2023,BB,,230511,No,Male,Juvenile,,190,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA147,163.939,163.939_230511,,1376,113,33.11,
3/15/2023,BB,,230512,No,Male,Juvenile,,190,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230512,,1377,114,33.98,
3/14/2023,BJ,,230610,No,Male,Juvenile,,182,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA118,163.58,163.580_230610,,1378,112,32.8,
3/15/2023,DB,,230104,No,Female,Juvenile,,162,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,TTA21NA221,162.452,162.452_230104,,1379,110,35.04,
3/19/2023,BB,,230537,No,Male,Adult,,196,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA97,163.336,163.336_230537,,1380,117,33.06,
3/19/2023,BB,,230544,No,Male,Adult,,170,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230544,,1381,110,30.58,
3/20/2023,BB,,220938,Yes,Female,Juvenile,,177,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA22NA227,164.927,164.927_220938,,1382,114,31.94,
3/21/2023,BB,,230547,No,Male,Juvenile,,161,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230547,,1383,108,32.06,
3/19/2023,DB,,230116,No,Male,Juvenile,,185,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230116,,1384,113,37.76,
3/19/2024,DB,,230117,No,Female,Juvenile,,176,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA39,164.497,164.497_230117,,1385,113,36.23,
3/19/2024,DB,,230118,No,Female,Adult,,175,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA97,165.924,165.924_230118,,1386,108,36.08,
3/19/2023,DB,,220116,Yes,Male,Juvenile,,117,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_220116,,1387,108,38.68,
3/20/2023,DB,,230122,No,Male,Juvenile,,171,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230122,,1388,108,37.17,
3/20/2023,DB,,230123,No,Male,Juvenile,,183,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230123,,1389,109,36.36,
3/20/2023,DB,,230124,No,Male,Juvenile,,194,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230124,,1390,110,36.64,
3/20/2023,DB,,230126,No,Male,Juvenile,,175,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,021NA65,165.212,165.212_230126,,1391,109,34.37,
3/22/2023,DB,,230132,No,Male,Juvenile,,157,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230132,,1392,111,35.73,
3/22/2023,AC,,230802,No,Female,Juvenile,,176,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA87,165.674,165.674_230802,,1393,111,30.15,
3/22/2023,AC,,230805,No,Female,Juvenile,,210,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA69,165.296,165.296_230805,,1394,115,32.84,
3/22/2023,AC,,230806,No,Male,Juvenile,,188,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,HSLNA206033,167.535,167.535_230806,,1395,110,30.95,
3/22/2023,AC,,220337,Yes,Female,Adult,,182,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_220337,RECAP/REMOVED RADIO,1396,112,30.78,
3/22/2023,AC,,230813,No,Female,Juvenile,,187,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA60,165.132,165.132_230813,,1397,113,30.95,
3/22/2023,AC,,230815,No,Female,Juvenile,,185,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,QA22NA7,162.722,162.722_230815,,1398,111,30.93,
3/22/2023,AC,,220641,Yes,Male,Juvenile,,182,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,QA22NA11,163.72,163.720_220641,,1399,109,31.69,
3/22/2023,AC,,230817,No,Female,Juvenile,,174,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230817,,1400,109,32.97,
3/24/2023,AC,,230833,No,Female,Adult,,218,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,TTA21NA722,151.556,151.556_230833,,1401,112,32.03,
3/24/2023,AC,,230839,No,Male,Juvenile,,185,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA31,164.238,164.238_230839,,1402,110,33.27,
3/27/2023,FC,,231004,No,Female,Juvenile,,200,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,TTA21NA274,163.156,163.156_231004,,1403,115,32.13,
3/27/2023,FC,,231005,No,Male,Juvenile,,168,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA145,163.922,163.922_231005,,1404,112,30.13,
3/28/2023,FC,,231011,No,Male,Adult,,190,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,0A21NA48,162.685,162.685_231011,,1405,113,31.36,
3/29/2023,FC,,231014,No,Female,Juvenile,,181,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA57,162.805,162.805_231014,,1406,114,32.35,
3/29/2023,FC,,231020,No,Female,Juvenile,,201,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA134,163.795,163.795_231020,,1407,111,33.26,
3/29/2023,FC,,220124,Yes,Male,Juvenile,,208,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_220124, FALL RECAP,1408,113,33.12,
3/29/2023,FC,,231022,No,Male,Juvenile,,186,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_231022,,1409,112,32.6,
3/29/2023,FC,,231023,No,Female,Juvenile,,206,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA54,164.495,164.495_231023,,1410,111,32.99,
3/25/2023,CC,,231203,No,Male,Juvenile,,182,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,TTA20NA240,162.733,162.733_231203,,1411,111,38.25,
3/25/2023,CC,,231207,No,Male,Juvenile,,165,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_231207,,1412,111,37.5,
3/25/2023,FC,,220118,Yes,Female,Juvenile,,194,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,HSLNA241353,164.334,164.334_220118,FALL RECAP FITTED WITH 2023 RADIO,1413,110,31.53,
3/26/2023,CC,,220895,Yes,Female,Adult,,175,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,TTA20NA201,162.157,162.157_220895,,1414,109,36.48,
3/29/2023,FC,,231027,No,Male,Juvenile,,210,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_231027,,1415,114,31.61,
3/29/2023,FC,,220683,Yes,Male,Juvenile,,194,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,022NA97,163.334,163.334_220683,FALL RECAP,1416,111,32.56,
3/30/2023,FC,,231032,No,Female,Juvenile,,199,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,021NA73,165.381,165.381_231032,,1417,110,31.48,
3/30/2023,FC,,231038,No,Male,Juvenile,,210,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_231038,,1418,114,33.75,
3/22/2023,AC,,230819,No,Male,Juvenile,,188,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA15,162.157,162.157_230819,,1419,115,34.1,
3/22/2023,AC,,230822,No,Male,Juvenile,,191,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230822,,1420,109,29.48,
3/22/2023,AC,,230823,No,Male,Juvenile,,190,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230823,,1421,114,32.27,
3/22/2023,AC,,230825,No,Male,Juvenile,,208,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230825,,1422,116,33.58,
3/19/2023,BJ,,230621,No,Female,Juvenile,,179,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA22NA12,163.738,163.738_230621,,1423,107,32.83,
3/19/2023,BJ,,230622,No,Female,Juvenile,,181,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA22NA14,163.91,163.910_230622,,1424,110,30.98,
3/19/2023,BJ,,230626,No,Male,Juvenile,,181,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230626,,1425,109,32.14,
3/27/2023,CC,,231210,No,Female,Juvenile,,173,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_231210,,1426,114,38.31,
3/28/2023,CC,,220892,Yes,Female,Juvenile,,171,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA31,162.437,162.437_220892,FALL RECAP,1427,109,34.33,
3/28/2023,CC,,231214,No,Male,Adult,,171,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA17N,162.591,162.591_231214,,1428,111,37.65,
3/30/2023,CC,,231220,No,Female,Juvenile,,166,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA28,164.173,164.173_231220,,1429,111,36.22,
3/30/2023,CC,,231221,No,Male,Juvenile,,176,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_231221,,1430,103,39.39,
3/22/2023,DB,,230133,No,Female,Juvenile,,170,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA99,165.982,165.982_230133,,1431,112,37.14,
3/22/2023,DB,,230101,No,Female,Juvenile,,182,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,HSLNA223943,166.359,166.359_230101,,1432,112,36.27,
3/23/2023,DB,,220538,Yes,Male,Adult,,180,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_220538,,1433,111,35.56,
3/23/2023,DB,,220113,Yes,Female,Adult,,174,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA63,165.184,165.184_220113,,1434,109,34.99,
3/23/2023,DB,,220398,Yes,Male,Adult,,175,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA186,164.429,164.429_220398,,1435,111,36.48,
3/24/2023,DB,,230142,No,Male,Juvenile,,160,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,TTA21NA917,149.792,149.792_230142,,1436,110,36.86,
3/20/2023,BP,,220692,Yes,Male,Juvenile,,165,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O22NA91,163.262,163.262_220692,,1437,110,34.4,
3/22/2023,BP,,230220,No,Female,Juvenile,,185,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA76,165.432,165.432_230220,,1438,111,37.47,
3/22/2023,BP,,220172,Yes,Male,Juvenile,,160,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_220172,,1439,105,37.3,
3/24/2023,BP,,230228,No,Male,Juvenile,,185,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA25,164.113,164.113_230228,,1440,112,38.3,
3/24/2023,BP,,230229,No,Female,Juvenile,,155,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA62,165.169,165.169_230229,,1441,108,37.02,
3/24/2023,BP,,230231,No,Male,Juvenile,,175,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA11N,162.452,162.452_230231,,1442,109,38.54,
3/24/2023,BP,,230232,No,Female,Juvenile,,164,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA42,162.603,162.603_230232,,1443,111,36.82,
3/24/2023,BP,,230233,No,Male,Juvenile,,166,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA41,164.536,164.536_230233,,1444,111,36.29,
3/18/2023,BB,,230517,No,Female,Juvenile,,180,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA30,164.215,164.215_230517,,1445,108,31.56,
3/18/2023,BB,,230518,No,Female,Juvenile,,201,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,TTANA20297,163.399,163.399_230518,,1446,115,32.56,
3/18/2023,BB,,230523,No,Female,Juvenile,,183,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,HSLNA223986,168.246,168.246_230523,,1447,111,32.98,
3/18/2023,BB,,230525,No,Male,Juvenile,,181,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA121,163.633,163.633_230525,,1448,113,31.98,
3/18/2023,BB,,230526,No,Female,Juvenile,,160,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,TTA21NA904,149.667,149.667_230526,,1449,109,34.77,
3/18/2023,BB,,230528,No,Female,Juvenile,,173,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA173,164.235,164.235_230528,,1450,113,33.57,
3/18/2023,BB,,220933,Yes,Male,Juvenile,,189,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_220933,,1451,114,34.61,
3/18/2023,BB,,220934,Yes,Male,Juvenile,,187,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_220934,,1452,111,33.62,
3/18/2023,BB,,230532,No,Female,Adult,,178,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230532,,1453,114,31.19,
3/18/2023,BJ,,195014,Yes,Male,Adult,,176,Moderate NA feathers missing from scalp,Right,Right,,,,,VHFNAPendant,AWE,OA21NA62,162.86,162.860_195014,CHICK RECAPTURE,1454,111,37.86,
3/18/2023,BJ,,230207,No,Female,Juvenile,,186,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA94,163.309,163.309_230207,,1455,108,38.26,
3/18/2023,BJ,,220067,Yes,Male,Adult,,171,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA182,164.358,164.358_220067,,1456,114,33.61,
3/18/2023,BJ,,230218,No,Male,Juvenile,,175,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230218,,1457,106,37.73,
3/19/2023,BJ,,230612,No,Male,Juvenile,,179,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,HSLNA243113,164.708,164.708_230612,,1458,110,37.74,
3/19/2023,BJ,,230616,No,Female,Juvenile,,181,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,HSLNA226262,166.171,166.171_230616,,1459,113,37.79,
3/31/2023,CC,,231222,No,Female,Juvenile,,197,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,TTA20NA216,162.362,162.362_231222,,1460,115,33.97,
3/31/2023,CC,,231223,No,Male,Juvenile,,202,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_231223,,1461,114,31.81,
4/4/2023,CC,,231233,No,Female,Juvenile,,195,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA35,164.356,164.356_231233,,1462,115,29.12,
4/4/2023,CC,,220894,Yes,Female,Juvenile,,191,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA123,163.661,163.661_220894,FALL RECAP,1463,115,31.38,
4/4/2023,CC,,220577,Yes,Male,Adult,,194,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_220577,FALL RECAP,1464,111,31.42,
3/27/2023,BP,,230237,No,Male,Juvenile,,187,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA189,164.454,164.454_230237,,1465,113,37.74,
3/27/2023,BP,,230239,No,Male,Juvenile,,180,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,TTA20NA230,162.587,162.587_230239,,1466,112,36.32,
3/29/2023,BP,,230245,No,Female,Adult,,205,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA40,164.514,164.514_230245,,1467,112,38.36,
3/29/2023,BP,,230246,No,Female,Juvenile,,180,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,O21NA21N,163.252,163.252_230246,,1468,108,37.18,
3/30/2023,BP,,230250,No,Male,Juvenile,,180,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230250,,1469,109,36.28,
4/3/2023,BP,,230259,No,Male,Juvenile,,185,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230259,,1470,113,37.87,
4/3/2023,BP,,230561,No,Male,Adult,,156,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230561,,1471,116,37.27,
4/3/2023,BP,,230260,No,Female,Juvenile,,168,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,OA21NA69,162.995,162.995_230260,,1472,108,33.9,
4/3/2023,BP,,230261,No,Male,Juvenile,,196,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230261,,1473,114,37.97,
4/3/2023,BP,,230262,No,Male,Juvenile,,175,Moderate NA feathers missing from scalp,Right,None,,,,,VHFNAPendant,AWE,,,_230262,,1474,109,36.36,
3/13/2023,DB,,230101,No,Female,Juvenile,,170,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,TTA20NA200,162.148,162.148_230101,,1475,110,36.86,
3/18/2023,BB,,230533,No,Male,Juvenile,,177,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230533,,1476,111,32.03,
3/19/2023,BB,,230539,No,Male,Juvenile,,194,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230539,,1477,115,31.43,
3/20/2023,BJ,,230627,No,Male,Juvenile,,180,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230627,,1478,109,31.81,
3/22/2023,AC,,230803,No,Female,Juvenile,,204,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,OA22NA15,164.044,164.044_230803,,1479,116,32.68,
3/22/2023,AC,,220643,Yes,Male,Juvenile,,198,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_220643,,1480,112,33.82,
3/22/2023,AC,,230812,No,Female,Adult,,190,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230812,,1481,113,31.45,
3/22/2023,AC,,230814,No,Male,Adult,,191,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230814,,1482,113,31.36,
3/22/2023,AC,,230816,No,Female,Juvenile,,193,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,TTA21NA920,149.819,149.819_230816,,1483,113,31.85,
3/28/2023,FC,,231012,No,Female,Adult,,181,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,TTA20NA210,162.27,162.270_231012,,1484,107,30.41,
3/29/2023,FC,,231021,No,Female,Juvenile,,200,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,OA21NA136,163.822,163.822_231021,,1485,115,31.84,
3/29/2023,FC,,231025,No,Male,Juvenile,,166,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_231025,,1486,114,31.14,
3/25/2023,FC,,231002,No,Male,Juvenile,,202,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,OA21NA168,164.183,164.183_231002,,1487,112,32.94,
3/22/2023,AC,,230818,No,Male,Adult,,196,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230818,,1488,112,31.61,
3/22/2023,AC,,230820,No,Female,Juvenile,,180,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230820,,1489,111,31.03,
3/19/2023,BJ,,230620,No,Female,Juvenile,,181,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230620,,1490,115,31.26,
3/22/2023,DB,,230134,No,Male,Juvenile,,185,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230134,,1491,110,38.25,
3/24/2023,BP,,220550,Yes,Male,Adult,,180,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_220550,,1492,112,38.88,
3/24/2023,BP,,230234,No,Male,Juvenile,,180,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230234,,1493,112,37.73,
3/24/2023,BP,,230235,No,Male,Juvenile,,164,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230235,,1494,109,34.85,
3/26/2023,BP,,230236,No,Female,Adult,,170,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,OA21NA55,162.787,162.787_230236,,1495,110,37.83,
3/18/2023,BB,,220262,Yes,Male,Adult,,183,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_220262,,1496,109,32.06,
3/18/2023,BB,,230530,No,Male,Juvenile,,177,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230530,,1497,109,33.29,
3/18/2023,BB,,230531,No,Female,Juvenile,,164,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230531,,1498,107,31.47,
4/3/2023,CC,,220837,Yes,Male,Juvenile,,176,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_220837,,1499,107,32.04,
4/4/2023,CC,,220892,Yes,Female,Juvenile,,188,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,OA21NA78,163.101,163.101_220892,FALL RECAP,1500,110,31.16,
3/30/2023,BP,,230252,No,Female,Juvenile,,174,Moderate NA scalp moderately torn,Right,None,,,,,VHFNAPendant,AWE,,,_230252,,1501,111,36.84,
4/1/2023,CC,,231224,No,Male,Juvenile,,203,Poor NA scalp severly torn,Right,None,,,,,VHFNAPendant,AWE,,,_231224,,1502,110,33.01,
6/6/2023,BB,NA,235001,No,Unknown,Chick,,14,Good,,Right,None,,,0,None,None,,,_235001,13.6,1503,38,16.76,
6/6/2023,BB,NA,235002,No,Unknown,Chick,,17,Good,,Right,None,,,,VHFNASuture,AWE,,163.458,163.458_235002,16.5,1504,42,15.86,Large
6/6/2023,BB,NA,235003,No,Unknown,Chick,,19,Bled,,Right,None,,,,VHFNASuture,AWE,,163.507,163.507_235003,16.8,1505,44,17.17,Large
6/6/2023,BB,NA,235004,No,Unknown,Chick,,15,Good,,Right,None,,,,None,None,,,_235004,17.5,1506,47,17.28,
6/6/2023,BB,NA,235005,No,Unknown,Chick,,16,Good,,Right,None,,,,VHFNASuture,AWE,,163.12,163.120_235005,15.5,1507,46,16.75,Large
6/6/2023,BB,NA,235006,No,Unknown,Chick,,20,Good,,Right,None,,,,None,None,,,_235006,9.5,1508,23,15.11,
6/6/2023,BB,NA,235007,No,Unknown,Chick,,12,Good,,Right,None,,,,VHFNASuture,AWE,,163.534,163.534_235007,16.25,1509,45,17,Large
6/6/2023,BB,NA,235008,No,Unknown,Chick,,15,Good,,Right,None,,,,VHFNASuture,AWE,,163.318,163.318_235008,18,1510,45,16.36,Large
6/6/2023,BB,NA,235009,No,Unknown,Chick,,18,Good,,Right,None,,,,None,None,,,_235009,12.5,1511,30,15.34,
6/6/2023,BB,NA,235010,No,Unknown,Chick,,14,Good,,Right,None,,,,VHFNASuture,AWE,,163.444,163.444_235010,15.25,1512,42,16.64,Large
6/6/2023,BB,NA,235011,No,Unknown,Chick,,15,Good,,Right,None,,,,None,None,,,_235011,15,1513,39,16.57,
6/6/2023,BB,NA,235012,No,Unknown,Chick,,16,Good,,Right,None,,,,None,None,,,_235012,13,1514,35,16.14,
6/6/2023,BB,NA,235013,No,Unknown,Chick,,17,Good,,Right,None,,,,None,None,,,_235013,14.25,1515,35,15.67,
6/16/2023,BJ,NA,235014,No,Unknown,Chick,,9,Good,,Right,None,,,,None,None,,,_235014,8.5,1516,18,14.8,
6/16/2023,BJ,NA,235015,No,Unknown,Chick,,9,Good,,Right,None,,,,None,None,,,_235015,8.75,1517,19,16,
6/16/2023,BJ,NA,235016,No,Unknown,Chick,,15,Bled,,Right,None,,,163.382,VHFNASuture,AWE,,163.382,163.382_235016,15,1518,39,17.1,Large
6/16/2023,BJ,NA,235017,No,Unknown,Chick,,18,Good,,Right,None,,,,None,None,,,_235017,18,1519,44,21.71,
6/16/2023,BJ,NA,235018,No,Unknown,Chick,,17,Good,,Right,None,,,163.21,VHFNASuture,AWE,,163.21,163.210_235018,16.75,1520,40,16.56,Large
6/16/2023,BJ,NA,235019,No,Unknown,Chick,,10,Good,,Right,None,,,,None,None,,,_235019,9.5,1521,17,14.28,
6/16/2023,BJ,NA,235020,No,Unknown,Chick,,16,Good,,Right,None,,,163.362,VHFNASuture,AWE,,163.362,163.362_235020,15.5,1522,41,16.29,Large
6/16/2023,BJ,NA,235021,No,Unknown,Chick,,10,Good,,Right,None,,,,None,None,,,_235021,9.5,1523,15,19,
6/16/2023,BJ,NA,235022,No,Unknown,Chick,,15,Good,,Right,None,,,,None,None,,,_235022,14.75,1524,39,16.97,
6/16/2023,BJ,NA,235023,No,Unknown,Chick,,16,Good,,Right,None,,,163.683,VHFNASuture,AWE,,163.683,163.683_235023,16.25,1525,41,15.73,Large
6/16/2023,BJ,NA,235026,No,Unknown,Chick,,8,Good,,Right,None,,,,None,None,,,_235026,8.25,1526,19,12.72,
6/16/2023,BJ,NA,235027,No,Unknown,Chick,,10,Good,,Right,None,,,,None,None,,,_235027,10.25,1527,24,14.88,
6/16/2023,BJ,NA,235028,No,Unknown,Chick,,16,Good,,Right,None,,,163.183,VHFNASuture,AWE,,163.183,163.183_235028,16.25,1528,39,15.76,Large
6/16/2023,BJ,NA,235029,No,Unknown,Chick,,16,Good,,Right,None,,,163.228,VHFNASuture,AWE,,163.228,163.228_235029,16.25,1529,40,15.98,Large
6/16/2023,BJ,NA,235030,No,Unknown,Chick,,17,Good,,Right,None,,,163.391,VHFNASuture,AWE,,163.391,163.391_235030,17.5,1530,43,16.71,Large
6/16/2023,BJ,NA,235031,No,Unknown,Chick,,9,Good,,Right,None,,,,None,None,,,_235031,9.25,1531,22,15.98,
